Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
22 SEP 2026,AMBIKCO,EQ,AMBIKA COTTON MILL LTD.  ,Listed    ,22 SEP 2026,              10.00,           5725000,           1577.70,     9032332500.00   
22 SEP 2026,AMBUJACEM,EQ,AMBUJA CEMENTS LTD       ,Listed    ,22 SEP 2026,               2.00,        2484817186,            386.90,   961375769263.40 
22 SEP 2026,AMCL,SM,ANB METAL CAST LIMITED   ,Listed    ,22 SEP 2026,              10.00,          11834780,            358.90,     4247502542.00      
22 SEP 2026,AMDIND,BE,AMD INDUSTRIES LIMITED   ,Listed    ,22 SEP 2026,              10.00,          19166749,             59.85,     1146938260.15    
22 SEP 2026,AMEYA,SM,AMEYA PRECISION ENG LTD  ,Listed    ,22 SEP 2026,              10.00,           7500000,            157.10,     1178250000.00     
22 SEP 2026,AMIABLE,SM,AMIABLE LOGISTICS (I) LTD,Listed    ,22 SEP 2026,              10.00,           1748200,             70.00,      122374000.00   
22 SEP 2026,AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,Listed    ,22 SEP 2026,               2.00,          41000000,             37.75,     1547750000.00   
22 SEP 2026,AMNPLST,EQ,AMINES & PLASTICIZERS LTD,Listed    ,22 SEP 2026,               2.00,          55020000,            169.65,     9334143000.00   
22 SEP 2026,AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD     ,Listed    ,22 SEP 2026,               1.00,          28910630,            500.05,    14456760531.50
22 SEP 2026,ANANDRATHI,EQ,ANAND RATHI WEALTH LTD   ,Listed    ,22 SEP 2026,               5.00,         166041268,           2179.00,   361803922972.00
